3692.2882308496264	750	4.0	2.715386998885456	450283	2715.3869988854563	0.12246397	0.1470659512742451
3693.646207918917	750	6.642022930709562	0.0	398865	1357.977069290438	0.71415985	0.5304965939877683
3694.5787128967845	300	7.732952475863309	0.0	139857	409.0704548462523	0.63989896	0.25149910959267635
3696.755451736285	300	7.61630031762366	0.0	155432	616.652158239648	0.067246355	0.6698047994183696
3697.026926292512	300	7.97060638014046	0.0	163442	145.69393748320016	0.06557878	0.7501168148549644
3698.4929792813764	300	7.510470195080168	0.0	126289	960.1361850602912	0.08161929	0.625534822747853
3699.5934774777234	300	7.923179498809044	0.0	153295	87.29069627112477	0.0611586	0.7515108688513517
3702.091221016691	300	7.890911479362837	0.0	173849	532.2680194462059	0.08901863	0.7039880097107617
3702.931400594152	300	7.663559450393059	0.0	150710	727.3520289697796	0.06486875	0.6631653560424876
3704.6613335222946	300	7.565006760567565	0.0	139105	598.5526898254934	0.061209083	0.6668059752857762
3705.811365835881	300	7.514180722932439	0.0	141840	1050.8260376351259	0.0736951	0.6168136994765199
3709.6400061127356	300	7.605463722480228	0.0	156148	908.7170004522111	0.059070747	0.6395823844024167
3710.2366426195017	300	7.974607107297608	0.0	160746	130.85661518261975	0.051876925	0.7519756152560051
3711.609652934937	300	7.730491895371731	0.0	179801	744.1152119258755	0.07641757	0.6677639544636286
3714.694682914939	300	7.70342445712525	0.0	140051	527.0674382464831	0.052507635	0.6869311594959601
3715.632182027767	300	7.71815617158886	0.0	138313	485.268285536388	0.05268505	0.6924921729979332
3716.1175425296387	300	7.911591334298784	0.0	143509	306.5648372900756	0.058236886	0.7284970643266198
3718.577856591985	300	7.980832135416622	0.0	150616	430.7591988821612	0.053243943	0.7225689532722085
3718.969478770572	300	7.759798477854996	0.0	165384	221.03365756162557	0.050044462	0.7228196020078597
3721.2229498143606	300	7.928357216473694	0.0	140881	1331.4412613813015	0.061535127	0.6275812233713951
3723.5046207907635	300	7.708536619475748	0.0	157671	219.8205969979474	0.045024067	0.7181351088411729
3727.7423399946056	300	7.4708174156333005	0.0	157812	4237.719203842447	0.05517558	0.29405907279649357
3728.355282795407	300	7.822630806854006	0.0	163927	148.18660877929574	0.04790544	0.7359948377297497
3729.0122495850724	300	7.686525508032682	0.0	137654	136.1052988213237	0.058539204	0.7244430969610479
3729.3282051770207	300	7.9989784574805345	0.0	146754	187.54705055214836	0.05666581	0.7485913857987017
3731.7542266108126	300	7.810172011282784	0.0	153938	188.80644619775057	0.054737426	0.7307648419031023
3735.6899777046187	300	7.874420917476557	0.0	181901	3935.751093806228	0.04899756	0.36209371209792074
3736.694759142834	300	7.78851323906914	0.0	111155	85.90767840741682	0.049446758	0.7390242087871065
3737.709903439172	300	7.700377970803697	0.0	153605	88.13526826544289	0.05666298	0.7305387684014186
3738.4748736291426	300	7.991397389854921	0.0	149029	208.98058094877481	0.06826808	0.7457373076691377
3739.2612916666817	300	7.83618317559587	0.0	157421	155.2142142590519	0.050588302	0.736562611751324
3741.4653727680643	300	7.759744536544991	0.0	157488	1576.4386390508794	0.052497517	0.5872740468611213
3744.9796919695455	300	7.506406166969864	0.0	143881	1753.338369575126	0.051422685	0.5458336016610285
3745.4585427312063	300	7.834971202091383	0.0	163444	171.434964878482	0.04579189	0.7348269141733353
3746.0342893288016	300	7.660805801685084	0.0	179328	174.1654004062973	0.06356098	0.7182258643324632
3749.74765647257	300	7.947438657916609	0.0	159914	2713.3671437684757	0.054598965	0.4911775202679508
3750.845095120744	300	7.850693504306448	0.0	131610	96.74515361016084	0.044642307	0.7437698611328297
3752.994247309982	300	7.7364641569697685	0.0	124011	114.2293473366789	0.06713843	0.7313124404473643
3755.9129985531445	300	7.7395499563394985	0.0	144254	1996.9142006302707	0.065440424	0.5433332488089172
3760.0318465025707	300	7.620702006912665	0.0	149991	1618.8479494268338	0.05628844	0.5699978786704952
3761.4295119181525	300	7.5577117951030655	0.0	147968	1062.9902118096	0.07408494	0.6196783200750686
3762.4363990810416	300	7.823105815544368	0.0	161857	234.60597955869713	0.07189256	0.7273974327165311
3770.3910583321317	300	4.0	0.13155343554575483	145210	7954.659251090123	0.07930116	-0.403024064643896
3773.1493458051996	300	5.241712526932244	0.0	172312	2758.287473067756	0.1201338	0.23302366255823864
3775.108787150404	300	7.282271181727495	0.0	167025	1959.4413452047495	0.10653885	0.5042106492315941
3778.3473168456608	300	7.873840960443169	0.0	160064	1408.430221284326	0.10022639	0.6147714283782308
3782.51582790859	750	7.70532989751377	0.0	331053	3668.511062929399	0.11021288	-0.050871777238233384
3783.3757736938064	300	7.860162273354721	0.0	118421	345.16762415904805	0.7344808	0.2698153111762166

