Time_Seconds,DL_bitrate
0.0,11.877
1.0,10.278
2.0,9.573
3.0,11.989
4.0,11.273
5.0,11.743
6.0,12.212
7.0,12.324
9.0,10.322
10.0,9.059
11.0,12.693
12.0,12.414
13.0,11.195
14.0,11.922
15.0,12.749
16.0,14.002
18.0,14.103
19.0,15.601
20.0,16.373
21.0,21.596
22.0,26.282
23.0,32.355
24.0,31.952
25.0,28.921
27.0,31.091
28.0,32.556
29.0,33.686
30.0,27.009
31.0,19.381
32.0,13.387
33.0,14.36
34.0,4.495
35.0,10.3
37.0,16.127
38.0,13.275
39.0,15.109
40.0,23.217
41.0,24.772
42.0,17.681
43.0,17.346
44.0,21.204
45.0,37.705
47.0,17.983
48.0,17.022
49.0,19.896
50.0,17.122
51.0,18.375
52.0,34.502
53.0,29.111
54.0,36.885
55.0,14.706
57.0,16.462
58.0,20.198
59.0,13.096
60.0,10.725
61.0,17.838
62.0,12.458
63.0,11.083
64.0,10.96
66.0,11.284
67.0,12.235
68.0,13.051
69.0,14.695
70.0,12.861
71.0,14.885
72.0,15.702
73.0,15.926
74.0,16.194
76.0,16.082
77.0,12.391
78.0,16.328
79.0,15.187
80.0,16.563
81.0,14.293
82.0,15.389
83.0,13.476
85.0,12.38
86.0,10.859
87.0,13.834
88.0,1.711
89.0,9.562
90.0,10.2
91.0,10.837
92.0,8.242
94.0,8.164
95.0,11.821
96.0,12.928
97.0,14.114
98.0,10.814
99.0,11.799
100.0,10.848
101.0,11.855
103.0,10.199
104.0,11.318
105.0,9.193
106.0,12.089
107.0,9.89
108.0,9.26
109.0,12.369
110.0,12.19
111.0,14.114
113.0,14.203
114.0,12.123
115.0,11.139
116.0,8.388
117.0,8.991
118.0,10.177
119.0,7.057
120.0,6.956
122.0,7.728
123.0,7.269
124.0,8.13
125.0,7.247
126.0,8.186
127.0,8.22
128.0,7.314
129.0,8.082
130.0,8.074
132.0,5.245
133.0,7.157
134.0,10.132
135.0,13.711
136.0,19.75
137.0,25.756
138.0,15.154
139.0,14.382
141.0,15.411
142.0,16.395
143.0,14.897
144.0,14.874
145.0,17.458
146.0,16.697
147.0,18.095
148.0,18.006
150.0,18.531
151.0,17.402
152.0,17.648
153.0,14.695
154.0,16.227
155.0,10.3
156.0,11.497
157.0,12.671
158.0,11.094
160.0,12.078
161.0,13.588
162.0,12.011
163.0,9.014
164.0,9.819
165.0,10.49
166.0,12.369
167.0,12.862
169.0,14.203
170.0,16.932
171.0,24.828
172.0,33.887
173.0,42.011
174.0,39.971
175.0,37.153
176.0,32.523
177.0,32.925
178.0,40.642
179.0,39.278
181.0,36.068
182.0,34.625
183.0,34.223
184.0,41.403
185.0,35.609
186.0,37.197
187.0,37.444
188.0,33.373
189.0,31.896
190.0,26.226
191.0,29.816
193.0,21.696
194.0,24.929
195.0,25.242
196.0,20.891
197.0,22.166
198.0,24.906
199.0,27.456
200.0,24.362
201.0,24.112
202.0,27.59
203.0,29.346
205.0,22.267
206.0,26.685
207.0,22.916
208.0,23.419
209.0,24.246
210.0,23.234
211.0,26.137
212.0,25.857
213.0,25.812
214.0,32.221
216.0,39.468
217.0,41.459
218.0,43.796
219.0,33.328
220.0,29.234
221.0,39.87
222.0,31.27
223.0,33.574
224.0,22.121
225.0,9.797
227.0,29.447
227.0,29.447
228.0,27.087
229.0,31.102
230.0,30.498
231.0,32.538
232.0,25.521
233.0,22.535
234.0,8.589
236.0,9.372
237.0,8.455
238.0,12.358
239.0,18.766
240.0,7.392
241.0,8.074
242.0,14.315
243.0,17.961
245.0,8.197
246.0,4.462
247.0,8.533
248.0,10.322
249.0,15.445
250.0,10.725
251.0,9.942
253.0,8.477
254.0,14.606
255.0,8.074
256.0,14.36
257.0,14.953
258.0,11.631
260.0,11.139
261.0,9.316
262.0,11.642
263.0,12.268
264.0,12.626
265.0,12.861
266.0,12.514
267.0,13.801
269.0,10.087
270.0,9.439
271.0,33.552
272.0,27.233
273.0,18.408
274.0,20.31
275.0,14.953
276.0,20.891
278.0,16.44
279.0,19.739
280.0,28.34
281.0,29.089
282.0,34.301
283.0,35.341
284.0,25.007
285.0,23.531
286.0,26.521
288.0,28.843
289.0,29.861
290.0,26.025
291.0,27.579
292.0,12.828
293.0,10.814
294.0,17.178
295.0,27.154
296.0,26.562
298.0,28.653
299.0,27.691
300.0,27.758
301.0,32.12
302.0,28.206
303.0,26.606
304.0,28.071
305.0,31.214
306.0,33.44
307.0,29.234
308.0,28.642
310.0,32.321
311.0,31.717
312.0,22.278
313.0,20.5
314.0,20.388
315.0,21.462
316.0,14.327
317.0,14.695
318.0,17.391
320.0,16.999
321.0,16.943
322.0,15.851
323.0,13.61
324.0,15.747
325.0,14.829
326.0,16.708
327.0,17.491
329.0,18.308
330.0,17.727
331.0,17.637
332.0,18.722
333.0,22.882
334.0,17.782
335.0,19.605
336.0,16.496
338.0,12.705
339.0,16.966
340.0,12.436
341.0,15.702
342.0,17.055
343.0,23.519
344.0,19.706
345.0,26.617
346.0,19.426
348.0,21.842
349.0,13.32
350.0,16.999
351.0,25.656
352.0,24.705
353.0,23.352
354.0,17.145
355.0,38.249
356.0,20.589
358.0,22.916
359.0,17.816
360.0,18.252
361.0,17.659
362.0,12.839
363.0,6.285
364.0,17.055
365.0,16.25
367.0,21.025
368.0,22.86
368.0,22.86
369.0,21.868
370.0,18.565
371.0,18.453
372.0,21.26
373.0,21.048
374.0,21.417
375.0,23.844
376.0,21.853
378.0,18.084
379.0,24.66
380.0,21.003
381.0,26.718
382.0,24.828
383.0,22.077
384.0,20.254
385.0,17.268
386.0,16.272
388.0,16.652
389.0,17.268
390.0,18.487
391.0,17.379
392.0,9.282
393.0,19.202
394.0,20.846
395.0,18.341
396.0,14.885
397.0,11.508
398.0,7.56
399.0,12.078
400.0,10.747
401.0,5.357
402.0,2.717
403.0,31.605
405.0,38.137
406.0,20.041
407.0,22.457
408.0,14.226
409.0,1.42
410.0,1.33
411.0,1.476
412.0,2.896
414.0,1.912
415.0,1.901
416.0,0.805
417.0,2.706
418.0,6.14
419.0,5.211
420.0,5.2
421.0,4.428
422.0,5.278
423.0,5.625
425.0,5.659
426.0,5.491
427.0,3.377
428.0,3.847
429.0,4.149
430.0,6.106
431.0,7.157
432.0,7.191
433.0,7.94
434.0,9.786
436.0,10.192
437.0,10.11
438.0,10.68
439.0,11.407
440.0,9.875
441.0,10.591
442.0,10.434
443.0,11.217
444.0,0.637
445.0,4.976
446.0,2.751
448.0,11.239
449.0,10.96
450.0,11.42
451.0,12.134
452.0,12.391
453.0,11.307
454.0,12.682
455.0,10.479
456.0,13.051
457.0,12.134
458.0,12.134
459.0,9.249
460.0,9.741
461.0,8.645
462.0,8.824
463.0,8.074
464.0,8.41
465.0,6.889
466.0,7.526
467.0,8.108
468.0,7.582
470.0,7.459
471.0,7.392
472.0,7.426
473.0,6.598
474.0,5.871
475.0,6.587
476.0,5.066
477.0,4.742
478.0,4.719
479.0,5.099
481.0,4.026
482.0,9.249
483.0,6.531
484.0,6.162
485.0,5.782
486.0,5.312
487.0,5.782
488.0,8.891
489.0,9.439
491.0,6.05
492.0,6.688
493.0,6.609
494.0,6.307
495.0,5.804
496.0,6.117
497.0,5.927
498.0,6.654
499.0,6.307
500.0,7.28
502.0,7.672
503.0,7.56
504.0,7.101
505.0,7.37
506.0,7.873
507.0,8.667
508.0,9.338
509.0,9.472
510.0,7.918
511.0,6.777
513.0,6.509
514.0,6.699
515.0,5.748
516.0,7.403
517.0,8.544
518.0,8.477
519.0,8.309
520.0,9.182
521.0,9.07
522.0,7.448
524.0,6.352
525.0,6.43
526.0,6.844
527.0,6.777
528.0,7.001
529.0,6.43
530.0,5.044
531.0,6.381
532.0,6.733
533.0,7.287
534.0,7.068
536.0,7.381
537.0,7.124
538.0,6.654
539.0,5.893
540.0,5.782
541.0,5.222
542.0,5.435
543.0,6.811
544.0,7.828
545.0,8.13
547.0,8.734
548.0,5.793
549.0,5.938
550.0,5.2
551.0,4.578
552.0,4.641
553.0,4.484
554.0,4.361
555.0,1.688
556.0,4.261
558.0,4.07
559.0,3.142
560.0,1.968
561.0,1.755
562.0,0.838
563.0,1.14
564.0,1.219
565.0,1.14
566.0,0.738
567.0,0.581
569.0,3.321
570.0,2.046
571.0,1.274
572.0,2.046
573.0,2.07
574.0,0.794
575.0,0.538
576.0,1.141
577.0,1.23
578.0,1.421
580.0,1.565
581.0,1.398
582.0,1.42
583.0,0.984
584.0,0.693
585.0,0.693
585.0,1.744
586.0,1.442
587.0,0.581
588.0,0.961
589.0,1.084
591.0,1.465
592.0,1.274
593.0,1.129
594.0,1.487
595.0,2.404
596.0,0.0
597.0,0.0
598.0,0.939
599.0,1.398
600.0,1.431
601.0,1.073
602.0,1.274
604.0,1.151
605.0,1.017
606.0,0.849
607.0,2.214
608.0,1.453
609.0,0.939
610.0,1.99
611.0,1.576
612.0,0.95
613.0,1.107
614.0,0.917
616.0,1.129
617.0,0.805
618.0,1.017
619.0,0.872
620.0,0.849
621.0,2.071
622.0,2.015
623.0,4.107
624.0,1.253
626.0,1.073
627.0,0.939
628.0,1.207
629.0,1.293
630.0,0.771
631.0,0.492
632.0,0.402
633.0,0.559
634.0,0.961
635.0,1.448
636.0,2.46
638.0,1.387
639.0,0.033
640.0,4.663
641.0,3.553
642.0,3.366
643.0,0.033
644.0,0.055
645.0,0.067
646.0,0.067
648.0,0.055
649.0,0.044
650.0,0.928
651.0,0.458
652.0,1.543
653.0,1.565
654.0,1.409
655.0,1.453
656.0,1.241
657.0,2.326
658.0,2.594
659.0,2.494
661.0,1.957
662.0,1.621
663.0,2.449
664.0,1.789
665.0,1.498
666.0,0.894
667.0,1.006
668.0,1.185
669.0,1.375
671.0,1.968
672.0,1.521
673.0,1.107
674.0,1.476
675.0,0.961
676.0,1.834
677.0,2.024
678.0,1.241
679.0,0.615
680.0,0.268
682.0,1.465
683.0,1.711
684.0,1.767
685.0,1.118
686.0,0.413
687.0,0.738
688.0,0.525
689.0,1.263
690.0,1.241
691.0,0.57
692.0,0.883
693.0,0.749
695.0,0.883
696.0,0.19
697.0,0.257
698.0,0.57
699.0,0.357
700.0,0.301
701.0,0.402
702.0,0.201
703.0,0.234
704.0,0.603
705.0,1.87
707.0,2.059
708.0,2.035
709.0,3.187
710.0,1.107
711.0,0.234
712.0,0.346
713.0,0.178
714.0,0.436
715.0,1.655
716.0,2.572
718.0,1.901
718.0,1.901
719.0,1.319
720.0,2.113
721.0,1.375
722.0,1.263
723.0,1.286
725.0,0.346
726.0,0.883
727.0,0.95
728.0,0.078
729.0,0.57
730.0,0.0
731.0,0.201
732.0,0.503
733.0,1.028
735.0,0.29
736.0,0.469
737.0,0.246
738.0,0.19
739.0,0.078
740.0,0.234
741.0,0.044
742.0,0.067
743.0,0.067
745.0,0.067
746.0,0.055
747.0,0.067
748.0,0.19
750.0,0.167
751.0,0.883
752.0,0.671
753.0,0.279
754.0,0.346
755.0,0.055
756.0,0.1
757.0,0.067
758.0,0.357
760.0,0.324
761.0,0.838
762.0,0.827
763.0,0.939
764.0,1.901
765.0,0.592
766.0,0.234
767.0,0.503
768.0,0.0
769.0,0.0
770.0,0.0
772.0,0.0
774.0,0.0
775.0,0.0
776.0,0.0
777.0,0.0
778.0,0.0
780.0,0.0
781.0,0.0
782.0,0.0
784.0,0.0
785.0,0.0
786.0,0.0
787.0,0.0
788.0,0.0
790.0,0.0
791.0,0.0
792.0,0.0
793.0,0.0
795.0,0.0
796.0,0.0
797.0,0.0
798.0,0.0
800.0,0.011
801.0,0.1
803.0,0.078
804.0,0.033
805.0,0.662
806.0,0.1
807.0,0.201
808.0,0.212
809.0,0.178
810.0,0.292
811.0,0.797
812.0,0.505
813.0,0.375
815.0,0.167
816.0,0.303
817.0,1.754
818.0,0.984
819.0,1.521
820.0,2.874
821.0,1.487
822.0,2.315
823.0,0.682
824.0,0.167
826.0,1.421
827.0,1.308
828.0,0.816
829.0,0.883
830.0,0.145
831.0,0.178
832.0,0.536
833.0,0.536
833.0,0.424
834.0,0.246
835.0,0.357
837.0,0.682
838.0,0.726
839.0,1.185
840.0,0.022
841.0,0.067
842.0,0.48
843.0,1.767
844.0,2.057
845.0,2.706
846.0,2.46
847.0,2.84
849.0,2.829
850.0,1.744
851.0,2.192
852.0,1.99
853.0,1.856
854.0,1.912
855.0,0.19
856.0,1.096
857.0,1.699
858.0,2.438
859.0,2.505
861.0,2.784
862.0,1.409
863.0,2.158
864.0,2.169
865.0,2.93
866.0,1.688
867.0,3.265
868.0,1.42
869.0,2.974
870.0,1.666
872.0,0.973
873.0,0.771
874.0,0.872
875.0,0.816
877.0,0.715
878.0,0.771
879.0,0.659
880.0,1.42
881.0,0.95
882.0,1.23
883.0,1.509
884.0,1.274
885.0,1.297
886.0,1.588
888.0,2.08
889.0,2.315
890.0,2.792
891.0,1.599
892.0,0.391
893.0,0.626
894.0,0.011
895.0,0.167
896.0,0.615
897.0,0.961
898.0,0.514
899.0,0.324
901.0,0.301
902.0,0.301
903.0,0.134
904.0,0.123
905.0,0.067
906.0,0.145
907.0,0.167
908.0,0.57
909.0,0.682
910.0,0.458
911.0,0.548
913.0,0.424
914.0,0.257
915.0,0.301
916.0,0.424
917.0,0.29
918.0,0.201
919.0,0.301
920.0,0.19
921.0,0.391
922.0,1.174
923.0,0.794
925.0,0.76
926.0,0.19
927.0,0.055
928.0,0.436
929.0,0.603
930.0,0.436
931.0,0.615
932.0,0.413
933.0,0.525
934.0,0.894
935.0,0.704
936.0,0.693
938.0,0.984
939.0,0.592
940.0,0.223
941.0,0.0
942.0,0.0
943.0,0.0
945.0,0.0
946.0,0.0
947.0,0.0
949.0,0.0
950.0,0.0
952.0,0.0
953.0,0.0
954.0,0.0
955.0,0.0
956.0,0.0
957.0,0.0
958.0,0.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,0.0
964.0,0.0
965.0,0.0
966.0,0.0
967.0,2.113
968.0,0.861
970.0,0.872
971.0,1.118
972.0,0.033
973.0,0.0
974.0,0.458
975.0,2.607
977.0,2.471
978.0,3.109
979.0,2.661
980.0,3.276
981.0,2.292
982.0,2.326
983.0,3.086
984.0,3.165
986.0,4.339
987.0,2.326
988.0,0.984
989.0,2.247
990.0,1.33
991.0,0.928
993.0,0.682
994.0,0.905
995.0,0.883
996.0,0.1
997.0,0.771
999.0,4.328
1000.0,4.462
1001.0,5.681
1002.0,6.296
1003.0,6.296
1003.0,4.048
1004.0,0.0
1005.0,0.0
1006.0,0.0
1008.0,0.0
1009.0,3.098
1010.0,3.925
1011.0,3.578
1012.0,3.947
1013.0,2.974
1014.0,2.46
1015.0,1.465
1016.0,2.728
1018.0,4.44
1019.0,4.708
1020.0,5.48
1021.0,7.828
1022.0,5.133
1023.0,7.135
1024.0,2.617
1025.0,4.026
1027.0,5.077
1028.0,2.281
1029.0,0.167
1030.0,1.576
1031.0,1.565
1032.0,2.247
1033.0,5.782
1035.0,8.678
1036.0,7.269
1037.0,7.079
1038.0,7.247
1039.0,9.484
1040.0,3.064
1041.0,10.669
1042.0,7.403
1044.0,8.141
1045.0,9.752
1046.0,7.113
1047.0,7.627
1048.0,11.53
1049.0,11.642
1050.0,17.581
1051.0,12.76
1053.0,13.543
1054.0,13.096
1055.0,12.883
1056.0,14.393
1057.0,15.501
1058.0,16.306
1059.0,17.178
1060.0,17.693
1062.0,13.118
1063.0,15.959
1064.0,15.836
1065.0,10.512
1066.0,18.677
1067.0,7.381
1068.0,3.869
1069.0,18.621
1071.0,25.868
1072.0,30.084
1073.0,19.348
1074.0,24.224
1075.0,17.76
1076.0,18.151
1077.0,26.998
1078.0,29.682
1079.0,28.452
1081.0,27.859
1082.0,27.322
1083.0,28.06
1084.0,23.587
1085.0,26.163
1086.0,23.967
1087.0,25.544
1088.0,27.311
1089.0,20.779
1090.0,37.511
1092.0,26.26
1093.0,25.868
1094.0,25.89
1095.0,27.758
1096.0,36.985
1097.0,33.115
1098.0,33.16
1099.0,43.315
1100.0,35.811
1101.0,35.665
1102.0,36.594
1104.0,46.682
1105.0,41.056
1106.0,46.749
1107.0,35.341
1108.0,44.221
1109.0,38.707
1110.0,33.321
1111.0,28.832
1112.0,26.763
1113.0,26.483
1115.0,27.993
1116.0,23.743
1117.0,12.682
1118.0,3.209
1119.0,13.107
1120.0,20.522
1121.0,17.447
1122.0,19.851
1124.0,21.003
1125.0,18.487
1126.0,17.458
1127.0,14.74
1128.0,16.239
1129.0,15.523
1130.0,18.722
1131.0,19.046
1132.0,12.268
1134.0,52.083
1135.0,71.443
1136.0,41.66
1137.0,43.729
1138.0,43.416
1139.0,35.721
1140.0,26.83
1141.0,35.755
1142.0,32.724
1143.0,27.796
1144.0,30.375
1146.0,30.364
1147.0,30.778
1148.0,28.91
1149.0,31.248
1150.0,26.383
1151.0,24.526
1152.0,34.379
1153.0,42.901
1154.0,31.102
1155.0,41.928
1157.0,47.185
1158.0,46.715
1159.0,39.076
1160.0,30.465
1161.0,34.29
1162.0,28.15
1163.0,19.337
1164.0,46.257
1165.0,53.269
1166.0,44.836
1168.0,29.0
1169.0,24.056
1170.0,20.712
1171.0,18.162
1172.0,15.791
1173.0,21.093
1174.0,21.875
1175.0,26.069
1176.0,33.999
1177.0,30.465
1179.0,35.039
1180.0,29.917
1181.0,30.129
1182.0,28.027
1183.0,30.297
1184.0,26.517
1185.0,22.882
1186.0,26.528
1187.0,19.572
1188.0,19.393
1190.0,21.652
1191.0,21.115
1192.0,22.491
1193.0,24.001
1194.0,23.508
1195.0,27.468
1196.0,32.545
1197.0,29.436
1198.0,33.708
1199.0,24.582
1201.0,13.543
1202.0,20.623
1203.0,21.965
1204.0,38.555
1205.0,35.151
1206.0,22.737
1207.0,27.747
1208.0,28.563
1209.0,27.199
1211.0,21.976
1212.0,27.054
1213.0,26.047
1214.0,27.512
1215.0,22.77
1216.0,30.308
1217.0,32.858
1218.0,31.27
1219.0,29.85
1220.0,30.241
1221.0,31.359
1223.0,38.014
1224.0,22.289
1225.0,26.349
1226.0,23.396
1227.0,26.013
1228.0,25.846
1229.0,19.247
1230.0,18.185
1231.0,19.404
1233.0,17.749
1234.0,11.016
1235.0,7.605
1236.0,8.264
1237.0,9.841
1238.0,8.902
1239.0,11.676
1240.0,14.181
1241.0,14.091
1243.0,11.624
1244.0,27.356
1245.0,27.725
1246.0,23.877
1247.0,24.179
1248.0,20.668
1249.0,22.412
1250.0,23.866
1251.0,15.456
1252.0,13.644
1254.0,15.747
1255.0,15.478
1256.0,16.462
1257.0,17.827
1258.0,18.856
1259.0,25.756
1260.0,25.723
1261.0,25.667
1262.0,29.313
1264.0,23.251
1265.0,24.56
1266.0,25.04
1267.0,20.858
1268.0,21.115
1269.0,20.556
1270.0,26.662
1271.0,23.967
1272.0,27.467
1273.0,31.471
1274.0,24.707
1276.0,25.6
1277.0,22.513
1278.0,23.184
1279.0,37.321
1280.0,38.017
1281.0,33.82
1282.0,39.132
1283.0,32.925
1284.0,33.742
1285.0,27.892
1287.0,26.36
1288.0,37.723
1289.0,31.046
1290.0,13.968
1291.0,29.76
1292.0,29.201
1293.0,29.078
1294.0,37.197
1295.0,24.515
1296.0,20.835
1298.0,22.591
1299.0,25.626
1300.0,24.282
1301.0,22.435
1302.0,22.11
1303.0,20.802
1304.0,15.657
1305.0,16.753
1306.0,19.818
1307.0,24.034
1309.0,20.433
1310.0,20.589
1311.0,14.762
1312.0,14.259
1313.0,14.651
1314.0,11.687
1315.0,15.579
1316.0,12.601
1317.0,15.825
1319.0,14.08
1320.0,14.729
1321.0,8.354
1322.0,22.748
1323.0,28.295
1324.0,16.44
1325.0,21.417
1326.0,21.741
1327.0,17.849
1329.0,16.932
1330.0,20.019
1331.0,13.308
1332.0,10.87
1333.0,11.541
1334.0,11.362
1335.0,13.13
1336.0,14.114
1337.0,13.342
1339.0,17.234
1340.0,17.894
1341.0,18.755
1342.0,13.499
1343.0,14.483
1344.0,7.135
1345.0,2.583
1346.0,5.267
1348.0,0.626
1349.0,6.005
1350.0,6.565
1351.0,7.951
1352.0,6.408
1353.0,5.983
1354.0,8.455
1355.0,12.268
1356.0,7.571
1358.0,6.922
1359.0,4.015
1360.0,2.684
1361.0,0.827
1362.0,4.317
1363.0,7.761
1364.0,8.074
1366.0,3.634
1367.0,5.737
1368.0,1.073
1369.0,2.315
1370.0,3.321
1371.0,7.168
1372.0,4.809
1373.0,4.473
1374.0,4.663
1376.0,3.377
1377.0,5.267
1378.0,11.239
1379.0,8.622
1380.0,7.627
1381.0,6.967
1382.0,5.446
1383.0,5.167
1384.0,5.48
1386.0,5.681
1387.0,2.46
1388.0,4.406
1389.0,9.137
1390.0,7.191
1391.0,8.801
1392.0,9.305
1393.0,9.137
1395.0,8.812
1396.0,7.47
1397.0,7.705
1398.0,11.597
1399.0,10.166
1400.0,6.755
1401.0,9.786
1402.0,7.951
1404.0,9.886
1405.0,5.569
1406.0,5.502
1407.0,3.388
1408.0,10.11
1409.0,11.699
1410.0,9.215
1411.0,10.276
1413.0,5.493
1414.0,1.244
1415.0,2.908
1416.0,5.825
1417.0,11.421
1418.0,8.914
1419.0,1.259
1420.0,2.468
1421.0,3.391
1423.0,2.896
1424.0,3.377
1425.0,2.259
1426.0,2.064
1427.0,1.029
1428.0,0.0
1429.0,0.0
1430.0,0.011
1431.0,5.29
1432.0,5.636
1434.0,3.757
1435.0,2.93
1436.0,1.521
1437.0,5.838
1438.0,4.518
1439.0,8.22
1440.0,6.632
1441.0,6.016
1443.0,4.495
1444.0,4.171
1445.0,3.276
1446.0,7.012
1447.0,8.231
1448.0,9.539
1449.0,13.879
1450.0,5.245
1452.0,14.539
1453.0,9.841
1454.0,7.09
1455.0,10.345
1456.0,7.113
1457.0,4.909
1458.0,11.239
1459.0,6.799
1460.0,7.448
1462.0,12.045
1463.0,5.267
1464.0,12.414
1465.0,10.166
1466.0,9.853
1467.0,15.456
1468.0,10.524
1469.0,12.011
1471.0,16.362
1472.0,10.814
1473.0,11.821
1474.0,6.497
1475.0,5.681
1476.0,13.387
1477.0,13.555
1478.0,12.906
1479.0,11.485
1481.0,3.657
1482.0,4.54
1483.0,5.681
1484.0,2.751
1485.0,10.121
1486.0,12.514
1487.0,10.367
1488.0,4.764
1489.0,8.835
1491.0,13.733
1492.0,8.477
1493.0,10.915
1494.0,8.779
1495.0,8.287
1496.0,9.495
1497.0,8.399
1498.0,6.05
1500.0,6.833
1501.0,6.777
1502.0,4.775
1503.0,8.399
1504.0,4.395
1505.0,4.529
1506.0,5.01
1507.0,4.44
1508.0,2.08
1510.0,1.923
1511.0,0.592
1512.0,0.894
1513.0,0.48
1514.0,0.357
1515.0,2.963
1516.0,13.622
1518.0,16.708
1519.0,10.915
1520.0,9.45
1521.0,4.283
1522.0,4.272
1523.0,1.632
1524.0,0.055
1526.0,0.044
1527.0,0.0
1528.0,0.0
1529.0,4.048
1530.0,7.571
1532.0,9.841
1533.0,2.057
1534.0,3.355
1535.0,2.93
1536.0,2.169
1537.0,3.567
1538.0,3.433
1539.0,2.829
1540.0,1.99
1542.0,0.827
1543.0,2.001
1544.0,1.118
1545.0,2.773
1546.0,0.928
1547.0,1.084
1548.0,1.252
1549.0,0.436
1550.0,3.097
1552.0,2.561
1553.0,2.426
1554.0,1.599
1555.0,1.621
1556.0,1.935
1557.0,1.196
1558.0,1.565
1559.0,1.062
1560.0,1.409
1562.0,1.755
1563.0,1.453
1564.0,1.498
1565.0,1.8
1566.0,2.196
1567.0,2.941
1568.0,2.717
1569.0,2.18
1571.0,2.113
1572.0,1.767
1573.0,1.308
1574.0,2.326
1575.0,1.699
1576.0,3.5
1577.0,2.617
1578.0,2.784
1580.0,3.836
1581.0,2.549
1582.0,2.024
1583.0,3.455
1584.0,4.898
1585.0,4.943
1586.0,4.35
1587.0,5.703
1588.0,4.048
1590.0,9.047
1591.0,3.78
1592.0,6.195
1593.0,8.074
1594.0,5.055
1595.0,6.9
1596.0,4.831
1597.0,6.743
1599.0,1.23
1600.0,1.375
1601.0,1.912
1602.0,2.18
1603.0,3.243
1604.0,2.952
1605.0,1.476
1606.0,4.104
1608.0,7.37
1609.0,8.153
1610.0,4.115
1611.0,2.986
1612.0,5.267
1613.0,3.936
1614.0,1.565
1615.0,1.711
1617.0,1.981
1618.0,3.824
1619.0,2.896
1620.0,0.76
1621.0,0.078
1622.0,1.498
1623.0,0.011
1624.0,1.364
1625.0,1.811
1627.0,1.163
1628.0,2.18
1629.0,4.093
1630.0,2.527
1631.0,2.27
1632.0,1.42
1633.0,1.688
1634.0,3.388
1635.0,1.006
1637.0,0.167
1638.0,1.554
1639.0,0.726
1640.0,0.726
1641.0,0.883
1642.0,1.8
1643.0,0.961
1644.0,2.438
1645.0,2.874
1646.0,6.005
1648.0,1.8
1649.0,3.713
1650.0,5.569
1651.0,8.376
1652.0,5.804
1653.0,1.901
1654.0,4.328
1655.0,6.453
1656.0,13.789
1658.0,7.761
1659.0,5.815
1660.0,2.516
1661.0,1.979
1662.0,1.342
1663.0,2.247
1664.0,0.928
1665.0,3.064
1666.0,2.874
1668.0,2.169
1669.0,2.672
1670.0,2.169
1671.0,1.912
1672.0,4.417
1673.0,4.037
1674.0,2.303
1675.0,5.994
1677.0,2.08
1678.0,2.628
1679.0,1.521
1680.0,2.796
1681.0,1.342
1682.0,4.853
1683.0,3.053
1684.0,1.185
1686.0,3.355
1687.0,3.03
1688.0,4.205
1689.0,3.981
1690.0,1.878
1691.0,3.176
1692.0,2.08
1693.0,2.661
1694.0,4.607
1696.0,2.829
1697.0,4.194
1698.0,2.728
1699.0,3.455
1700.0,0.469
1701.0,2.505
1702.0,2.494
1703.0,1.912
1705.0,2.449
1706.0,2.471
1707.0,1.554
1708.0,3.455
1709.0,0.794
1710.0,1.073
1711.0,1.409
1712.0,1.89
1713.0,5.032
1715.0,3.724
1716.0,2.158
1717.0,4.071
1718.0,3.433
1719.0,0.536
1720.0,2.672
1721.0,3.243
1722.0,3.612
1724.0,10.77
1725.0,5.67
1726.0,7.314
1727.0,10.445
1728.0,3.109
1729.0,4.407
1730.0,6.117
1731.0,5.759
1733.0,8.701
1734.0,4.015
1735.0,2.919
1736.0,2.784
1737.0,1.263
1738.0,1.185
1739.0,0.436
1740.0,1.185
1742.0,1.465
1743.0,1.521
1744.0,0.603
1745.0,1.923
1746.0,2.762
1747.0,0.603
1748.0,1.006
1749.0,1.353
1750.0,1.834
1751.0,1.14
1753.0,2.46
1754.0,3.042
1755.0,3.713
1756.0,3.131
1757.0,3.858
1758.0,3.757
1759.0,3.701
1760.0,1.185
1762.0,2.382
1763.0,3.578
1764.0,4.082
1765.0,3.332
1766.0,3.769
1767.0,2.851
1768.0,1.073
1769.0,1.543
1770.0,0.738
1772.0,2.628
1773.0,3.332
1774.0,2.08
1775.0,2.292
1776.0,0.123
1777.0,0.849
1778.0,3.03
1780.0,4.797
1781.0,2.93
1782.0,1.42
1783.0,1.364
1784.0,0.805
1785.0,10.68
1786.0,7.571
1787.0,1.297
1789.0,9.148
1790.0,11.072
1791.0,12.112
1792.0,13.666
1793.0,11.474
1794.0,14.27
1795.0,15.467
1797.0,15.635
1798.0,17.38
1799.0,13.208
1800.0,20.31
1801.0,12.608
1802.0,16.172
1803.0,10.971
1804.0,15.098
1805.0,12.089
1807.0,10.177
1808.0,6.084
1809.0,7.079
1810.0,7.191
1811.0,16.004
1812.0,14.035
1813.0,12.85
1814.0,23.229
1816.0,22.569
1817.0,27.143
1818.0,24.906
1819.0,23.385
1820.0,24.235
1821.0,27.49
1822.0,28.519
1823.0,23.352
1824.0,16.351
1825.0,14.595
1827.0,25.712
1828.0,22.356
1829.0,20.679
1830.0,19.538
1831.0,22.211
1832.0,21.663
1833.0,19.102
1834.0,21.752
