Time_Seconds,DL_bitrate,Network_Type
0,9.426,5G
0.0,8.183,5G
1.0,9.003,5G
3.0,9.114,5G
5.0,1.132,5G
9.0,94.586,5G
10.0,93.021,5G
11.0,90.676,5G
12.0,0.001,5G
15.0,12.052,5G
16.0,9.423,5G
17.0,3.835,5G
18.0,11.349,5G
21.0,2.40393650794,3G
22.001000000000204,2.14742057942,3G
23.010000000002037,2.1692765114,3G
24.031000000002678,1.54797257591,3G
27.04200000000492,51.693,5G
28.04200000000492,60.663,5G
30.04200000000492,69.506,5G
32.04200000000492,64.173,5G
36.04200000000492,3.836,4G
37.04200000000492,3.075,4G
38.04200000000492,2.583,4G
39.04200000000492,4.182,4G
42.04200000000492,3.307,5G
44.04200000000492,5.344,5G
45.04200000000492,10.597,5G
47.04200000000492,22.882,4G
48.04200000000492,26.103,4G
50.04200000000492,41.179,4G
51.04200000000492,40.944,4G
55.04200000000492,57.363,5G
57.04200000000492,32.525,5G
58.04200000000492,0.002,5G
60.04200000000492,0.794,4G
61.04200000000492,1.655,4G
62.04200000000492,2.203,4G
63.04200000000492,2.158,4G
66.04200000000492,0.964372277228,3G
67.05200000000332,0.639302970297,3G
68.07200000000375,0.343341176471,3G
69.08200000000215,0.44876039604,3G
72.12199999999939,12.213,4G
73.12199999999939,12.537,4G
74.12199999999939,19.345,4G
75.12199999999939,23.331,4G
78.12199999999939,3.109,4G
79.12199999999939,4.809,4G
80.12199999999939,6.878,4G
81.12199999999939,5.222,4G
84.12199999999939,6.24,4G
85.12199999999939,2.348,4G
86.12199999999939,1.274,4G
88.12199999999939,3.511,4G
91.12199999999939,6.307,4G
92.12199999999939,6.866,4G
93.12199999999939,4.07,4G
94.12199999999939,5.211,4G
97.12199999999939,1.14857821782,3G
98.1319999999996,1.11607128713,3G
99.15200000000004,0.343341176471,3G
100.16200000000026,0.818946534653,3G
103.20200000000114,3.92231768232,3G
104.30100000000311,2.75392174704,3G
105.30200000000332,3.0054985015,3G
106.30300000000352,3.33416983017,3G
109.50200000000768,3.76551448551,3G
110.50300000000789,3.17512087912,3G
111.5120000000079,2.73779187314,3G
112.52100000000792,2.30393657086,3G
115.53200000000834,0.0,4G
116.53200000000834,0.0,4G
116.53200000000834,0.0,4G
117.53200000000834,0.0,4G
118.53200000000834,0.0,4G
122.53200000000834,0.33040553907,3G
123.54100000000835,0.553165510406,3G
124.55200000000877,0.606195845697,3G
125.56100000000879,0.516297324083,3G
128.59000000000924,11.315,5G
129.59000000000924,11.315,5G
129.59000000000924,6.946,5G
130.59000000000924,8.791,5G
131.59000000000924,10.203,5G
135.59000000000924,0.188509090909,3G
136.6260000000093,0.126764478764,3G
137.64500000000953,0.161099116781,3G
138.78500000000895,0.1152,3G
141.8760000000093,19.418,5G
144.8760000000093,48.696,5G
145.8760000000093,0.001,5G
148.8760000000093,36.996,4G
149.8760000000093,42.868,4G
150.8760000000093,41.951,4G
151.8760000000093,37.052,4G
154.8760000000093,14.483,4G
155.8760000000093,15.691,4G
156.8760000000093,13.185,4G
157.8760000000093,13.599,4G
160.8760000000093,4.24559440559,3G
161.88500000001113,4.58801982161,3G
163.0050000000101,2.91882857143,3G
164.00600000001032,3.15557242757,3G
167.14400000001297,2.54960067397,3G
168.14500000001317,2.72142257742,3G
169.154000000015,2.40759563925,3G
170.1640000000134,2.13215841584,3G
173.17500000001564,3.39893706294,3G
174.28400000001602,2.61724075744,3G
175.30400000001646,3.0036627451,3G
176.30500000001666,2.40513886114,3G
179.54300000001786,0.193129411765,3G
180.57200000002013,0.255253644315,3G
181.59200000002056,0.268235294118,3G
182.6420000000162,0.270994285714,3G
185.72000000002117,177.145,5G
186.72000000002117,177.962,5G
187.72000000002117,172.886,5G
189.72000000002117,143.925,5G
192.72000000002117,1.118,4G
193.72000000002117,1.666,4G
194.72000000002117,0.861,4G
195.72000000002117,1.073,4G
198.72000000002117,1.677,4G
200.72000000002117,1.867,4G
201.72000000002117,2.136,4G
203.72000000002117,0.472094117647,3G
204.74000000001797,0.355011764706,3G
205.75000000002,0.487603960396,3G
206.7700000000168,0.461364705882,3G
209.82000000001244,5.839,5G
210.82000000001244,4.497,5G
211.82000000001244,5.107,5G
212.82000000001244,5.599,5G
215.82000000001244,247.637,5G
216.82000000001244,229.045,5G
217.82000000001244,204.035,5G
219.82000000001244,155.761,5G
222.82000000001244,5.782,4G
224.82000000001244,12.109,4G
225.82000000001244,13.297,4G
227.82000000001244,19.527,4G
228.82000000001244,19.236,4G
229.82000000001244,21.674,4G
230.82000000001244,22.759,4G
233.82000000001244,1.08698714144,3G
234.83000000001084,1.50615445545,3G
235.83900000001267,1.38833696729,3G
236.85000000001128,1.26016221563,3G
239.8790000000099,1.09122168441,3G
240.92700000000877,0.511694656489,3G
241.93800000001102,0.552071216617,3G
242.98600000000988,0.396824427481,3G
246.09300000000985,1.91236635514,3G
247.09400000000915,2.00155044955,3G
248.09500000000935,1.97934065934,3G
249.10400000000936,2.05508820614,3G
252.10700000000816,1.38344221585,3G
253.2040000000061,1.48716864175,3G
254.3680000000104,1.55051546392,3G
255.37500000000819,1.53764448858,3G
258.73300000000836,1.442,4G
260.73300000000836,1.476,4G
261.73300000000836,1.207,4G
263.73300000000836,4.697,4G
264.73300000000836,5.872,4G
265.73300000000836,4.294,4G
266.73300000000836,4.686,4G
269.73300000000836,24.392,4G
270.73300000000836,44.758,4G
271.73300000000836,48.65,4G
272.73300000000836,31.907,4G
275.73300000000836,1.4868971029,3G
276.7520000000086,1.00316388616,3G
277.76200000000335,1.26777029703,3G
278.7630000000072,1.06050749251,3G
281.8110000000024,168.146,5G
282.8110000000024,146.548,5G
283.8110000000024,169.819,5G
284.8110000000024,168.427,5G
287.8110000000024,200.579,5G
288.8110000000024,232.522,5G
289.8110000000024,226.076,5G
290.8110000000024,237.833,5G
293.8110000000024,1.70232411067,3G
294.8120000000026,2.08821578422,3G
295.81900000000405,1.50428599801,3G
296.83200000000306,1.69615794669,3G
299.8410000000049,0.110444013948,3G
303.8720000000049,0.158594889606,3G
304.88100000000486,0.79178592666,3G
308.91200000000487,10.584,5G
309.91200000000487,12.023,5G
311.91200000000487,12.465,5G
312.91200000000487,11.972,5G
316.91200000000487,57.336,5G
317.91200000000487,60.28,5G
318.91200000000487,61.382,5G
319.91200000000487,51.111,5G
322.91200000000487,0.48,4G
338.91200000000487,0.0,4G
338.91200000000487,4.697,4G
339.91200000000487,3.992,4G
340.91200000000487,9.573,4G
342.91200000000487,9.517,4G
345.91200000000487,65.784,4G
346.91200000000487,46.971,4G
347.91200000000487,76.197,4G
348.91200000000487,79.909,4G
351.91200000000487,2.67220779221,3G
352.92100000000306,2.43409316155,3G
353.95100000000554,2.41634174757,3G
354.95200000000574,3.14872327672,3G
358.0000000000046,12.101,4G
359.0000000000046,12.235,4G
360.0000000000046,11.687,4G
361.0000000000046,10.568,4G
364.0000000000046,29.924,5G
365.0000000000046,30.417,5G
366.0000000000046,29.837,5G
367.0000000000046,29.94,5G
370.0000000000046,23.732,4G
371.0000000000046,19.974,4G
372.0000000000046,21.171,4G
373.0000000000046,18.643,4G
376.0000000000046,0.995,4G
377.0000000000046,0.861,4G
378.0000000000046,0.167,4G
379.0000000000046,0.469,4G
382.0000000000046,16.395,4G
383.0000000000046,10.983,4G
384.0000000000046,12.235,4G
385.0000000000046,15.254,4G
388.0000000000046,0.735,5G
389.0000000000046,6.952,5G
390.0000000000046,8.226,5G
391.0000000000046,7.868,5G
394.0000000000046,0.134,5G
395.0000000000046,0.055,5G
397.0000000000046,0.123,5G
