Time_Seconds,DL_bitrate
10124.0,105.914
10125.0,0.002
10125.0,0.002
10126.0,17.499
10127.0,22.342
10128.0,22.445
10129.0,20.815
10131.0,19.469
10132.0,19.716
10133.0,21.282
10134.0,17.803
10135.0,21.54
10136.0,20.337
10137.0,11.361
10139.0,0.002
10139.0,0.002
10140.0,11.495
10141.0,21.629
10142.0,19.706
10143.0,20.407
10144.0,16.531
10146.0,18.909
10147.0,18.839
10148.0,20.115
10149.0,19.611
10150.0,18.448
10151.0,10.366
10152.0,10.366
10153.0,0.002
10154.0,16.423
10155.0,20.383
10156.0,19.59
10157.0,19.456
10159.0,20.056
10160.0,21.148
10161.0,20.119
10162.0,22.357
10163.0,19.494
10166.0,0.741
10166.0,0.741
10167.0,2.388
10168.0,15.96
10169.0,20.383
10170.0,19.099
10171.0,18.341
10173.0,19.022
10174.0,19.02
10175.0,19.88
10176.0,17.623
10177.0,20.155
10179.0,19.034
10180.0,0.0
10180.0,0.0
10181.0,6.728
10182.0,18.622
10183.0,19.674
10184.0,18.346
10186.0,19.449
10187.0,19.437
10188.0,19.124
10189.0,19.987
10190.0,18.6
10191.0,73.663
10193.0,119.882
10194.0,0.001
10194.0,0.001
10195.0,9.744
10196.0,20.44
10197.0,21.166
10198.0,21.003
10200.0,19.67
10201.0,21.319
10202.0,20.035
10203.0,19.329
10204.0,18.964
10205.0,20.665
10206.0,17.141
10208.0,0.0
10208.0,0.0
10209.0,10.682
10210.0,23.512
10211.0,20.814
10212.0,19.238
10213.0,35.366
10215.0,58.321
10216.0,60.946
10217.0,65.288
10218.0,67.692
10219.0,69.977
10220.0,46.923
10222.0,0.002
10222.0,0.002
10223.0,11.192
10224.0,16.485
10225.0,13.856
10226.0,15.101
10228.0,15.671
10229.0,13.884
10230.0,44.359
10231.0,55.541
10232.0,57.633
10233.0,62.194
10234.0,56.496
10236.0,0.001
10236.0,0.001
10237.0,13.163
10238.0,18.792
10239.0,19.452
10240.0,19.043
10241.0,18.509
10243.0,19.052
10244.0,18.18
10245.0,18.873
10246.0,18.63
10247.0,17.802
10248.0,6.984
10250.0,0.002
10250.0,0.002
10251.0,17.989
10252.0,21.644
10253.0,21.371
10254.0,25.803
10255.0,123.056
10257.0,145.263
10258.0,142.149
10259.0,133.394
10260.0,125.923
10261.0,119.638
10262.0,52.96
10263.0,52.96
10264.0,0.003
10265.0,17.678
10266.0,18.426
10267.0,21.241
10268.0,20.554
10270.0,19.973
10271.0,119.143
10272.0,175.936
10273.0,151.24
10274.0,121.454
10275.0,117.744
10277.0,0.0
10277.0,0.0
10278.0,4.177
10279.0,19.225
10280.0,19.097
10281.0,87.129
10283.0,109.441
10284.0,176.991
10285.0,129.623
10286.0,186.636
10287.0,268.684
10288.0,225.826
10289.0,180.123
10291.0,3.994
10291.0,3.994
10292.0,5.041
10293.0,17.674
10294.0,16.078
10295.0,18.428
10296.0,17.849
10298.0,17.162
10299.0,21.525
10300.0,65.556
10301.0,64.731
10302.0,64.981
10304.0,59.083
10305.0,0.001
10305.0,0.001
10306.0,9.72
10307.0,18.033
10308.0,18.085
10309.0,43.823
10311.0,98.998
10312.0,98.222
10313.0,98.138
10314.0,118.931
10315.0,174.975
10316.0,240.304
10317.0,186.818
10319.0,11.273
10319.0,11.273
10320.0,13.161
10321.0,19.335
10322.0,18.38
10323.0,16.472
10325.0,17.329
10326.0,19.424
10327.0,85.66
10328.0,160.816
10329.0,156.885
10330.0,199.592
10331.0,132.392
10333.0,0.002
10333.0,0.002
10334.0,13.423
10335.0,17.767
10336.0,16.04
10337.0,17.641
10338.0,18.019
10340.0,16.893
10341.0,17.303
10342.0,27.432
10343.0,66.659
10344.0,64.873
10346.0,25.834
10346.0,25.834
10347.0,0.002
10348.0,0.0
10349.0,16.133
10350.0,161.373
10351.0,184.801
10352.0,203.45
10354.0,210.214
10355.0,249.795
10356.0,255.681
10357.0,222.891
10359.0,103.216
10360.0,0.002
10360.0,0.002
10361.0,16.639
10363.0,21.392
10364.0,21.605
10365.0,21.606
10366.0,21.472
10367.0,58.538
10369.0,140.48
10370.0,171.574
10371.0,275.316
10373.0,130.657
10374.0,0.002
10374.0,0.002
10375.0,13.776
10376.0,42.384
10378.0,63.353
10379.0,62.106
10380.0,110.566
10381.0,165.854
10382.0,213.566
10383.0,261.778
10385.0,276.262
10387.0,143.691
10388.0,0.002
10388.0,0.002
10389.0,14.811
10390.0,41.595
10391.0,157.599
10393.0,188.414
10394.0,206.65
10395.0,247.309
10396.0,186.933
10397.0,77.315
10398.0,88.819
10401.0,61.181
10402.0,61.181
10402.0,4.23
10403.0,35.542
10404.0,134.88
10406.0,196.946
10407.0,198.934
10408.0,249.814
10409.0,162.103
10410.0,183.834
10411.0,194.621
10412.0,158.626
10415.0,112.58
10416.0,112.58
10416.0,0.09
10417.0,183.595
10418.0,219.01
10419.0,244.449
10421.0,241.529
10422.0,231.018
10423.0,224.563
10424.0,201.081
10425.0,266.042
10426.0,206.348
10427.0,274.732
10428.0,151.586
10429.0,0.002
10429.0,0.002
10431.0,15.66
10432.0,18.424
10433.0,17.782
10434.0,19.298
10435.0,19.204
10437.0,17.938
10438.0,20.227
10439.0,19.856
10440.0,18.358
10443.0,9.907
10443.0,9.907
10444.0,9.685
10445.0,17.08
10446.0,17.905
10447.0,17.795
10448.0,17.168
10450.0,18.165
10451.0,17.18
10452.0,35.488
10453.0,119.601
10454.0,121.434
10455.0,121.434
10456.0,138.642
10457.0,0.0
10457.0,0.0
10458.0,11.308
10459.0,51.787
10460.0,113.859
10461.0,107.04
10463.0,118.162
10464.0,109.96
10465.0,108.244
10466.0,107.952
10467.0,102.647
10468.0,110.234
10470.0,81.441
10471.0,0.001
10471.0,0.001
10472.0,13.715
10473.0,103.402
10474.0,108.229
10475.0,181.011
10477.0,168.196
10478.0,183.866
10479.0,142.088
10480.0,162.783
10481.0,129.217
10482.0,168.135
10484.0,129.269
10485.0,5.683
10485.0,5.683
10486.0,14.467
10487.0,17.325
10488.0,17.813
10490.0,17.266
10491.0,17.543
10492.0,16.17
10493.0,16.774
10494.0,17.428
10495.0,17.383
10498.0,4.792
10499.0,4.792
10499.0,0.114
10500.0,16.404
10501.0,17.384
10503.0,15.594
10504.0,18.166
10505.0,16.946
10506.0,17.589
10507.0,28.712
10508.0,65.101
10510.0,62.82
10511.0,69.348
10512.0,2.877
10512.0,2.877
10513.0,4.824
10514.0,18.043
10515.0,17.449
10517.0,19.171
10518.0,19.239
10519.0,18.873
10520.0,18.209
10521.0,17.755
10523.0,18.187
10524.0,19.071
10525.0,16.392
10526.0,0.001
10526.0,0.001
10527.0,7.544
10528.0,16.701
10530.0,17.257
10531.0,15.561
10532.0,16.559
10533.0,17.268
10534.0,16.594
10536.0,16.652
10537.0,16.712
10539.0,17.951
10539.0,11.462
10540.0,0.002
10540.0,0.002
10541.0,16.293
10543.0,21.741
10544.0,23.415
10545.0,21.989
10546.0,19.893
10547.0,21.206
10548.0,18.708
10550.0,19.576
10551.0,19.533
10553.0,12.716
10554.0,12.716
10554.0,0.595
10556.0,17.618
10557.0,16.249
10558.0,16.035
10559.0,16.742
10560.0,16.342
10562.0,16.662
10563.0,16.931
10564.0,16.39
10565.0,16.452
10567.0,0.592
10568.0,0.592
10569.0,3.94
10570.0,16.216
10571.0,17.035
10572.0,16.503
10573.0,16.017
10574.0,16.388
10576.0,17.204
10577.0,17.402
10578.0,16.856
10579.0,17.045
10581.0,0.0
10582.0,0.0
10582.0,9.036
10584.0,68.027
10585.0,79.397
10586.0,65.886
10587.0,64.254
10588.0,82.213
10590.0,83.431
10591.0,102.634
10592.0,89.416
10593.0,109.171
10594.0,100.483
10595.0,5.212
10596.0,5.212
10597.0,12.025
10598.0,18.567
10599.0,18.262
10600.0,17.609
10601.0,18.387
10602.0,77.846
10604.0,77.74
10605.0,74.165
10606.0,54.268
10607.0,85.176
10608.0,80.785
10610.0,0.002
10610.0,0.002
10611.0,14.339
10612.0,16.835
10613.0,28.136
10614.0,73.648
10615.0,78.639
10616.0,39.194
10618.0,74.776
10619.0,83.759
10620.0,91.953
10621.0,91.078
10622.0,51.573
10623.0,51.573
10624.0,3.461
10625.0,16.772
10626.0,36.766
10627.0,82.748
10628.0,76.331
10629.0,71.863
10631.0,57.146
10632.0,68.033
10633.0,71.384
10634.0,73.323
10636.0,64.701
10637.0,64.701
10638.0,0.258
10639.0,39.803
10640.0,60.054
10641.0,43.158
10642.0,42.083
10643.0,46.575
10645.0,63.094
10646.0,61.471
10647.0,77.108
10648.0,63.769
10650.0,47.836
10651.0,47.836
10652.0,2.559
10653.0,23.459
10654.0,54.368
10655.0,50.348
10656.0,59.244
10657.0,48.972
10659.0,79.967
10660.0,70.971
10661.0,74.03
10662.0,82.556
10664.0,5.356
10665.0,5.356
10666.0,3.503
10667.0,17.59
10668.0,38.777
10669.0,48.791
10670.0,54.173
10671.0,52.703
10673.0,57.336
10674.0,60.28
10675.0,61.382
10676.0,51.111
10677.0,39.771
10678.0,14.796
10679.0,14.796
10679.0,3.404
10681.0,12.317
10682.0,13.077
10683.0,10.297
10684.0,24.24
10685.0,37.669
10686.0,40.615
10688.0,45.634
10689.0,35.107
10690.0,27.33
10691.0,46.902
10691.0,46.902
10692.0,1.793
10693.0,1.793
10693.0,2.442
10694.0,12.784
10696.0,17.747
10697.0,23.191
10698.0,36.367
10699.0,42.642
10700.0,39.855
10701.0,33.525
10703.0,30.934
10704.0,40.399
10705.0,43.973
10706.0,9.296
10707.0,9.296
10707.0,2.249
10708.0,32.376
10709.0,124.999
10711.0,233.089
10712.0,266.316
10713.0,211.055
10714.0,251.042
10715.0,209.954
10716.0,166.336
10717.0,113.784
10719.0,117.427
10720.0,5.736
10720.0,5.736
10721.0,11.836
10722.0,178.634
10723.0,236.168
10724.0,241.605
10726.0,250.376
10727.0,217.816
10728.0,214.567
10729.0,181.097
10730.0,198.867
10731.0,186.625
10734.0,103.836
10734.0,103.836
10735.0,3.541
10736.0,17.401
10737.0,18.94
10738.0,19.534
10739.0,18.181
10741.0,17.536
10742.0,18.119
10743.0,18.044
10744.0,18.189
10745.0,18.901
10746.0,19.166
10748.0,0.0
10748.0,0.0
10749.0,5.404
10750.0,18.419
10751.0,39.781
10752.0,116.297
10753.0,105.304
10755.0,118.802
10756.0,107.985
10757.0,179.123
10758.0,220.859
10759.0,206.444
10760.0,193.335
10761.0,6.963
10762.0,6.963
10762.0,9.985
10764.0,19.789
10765.0,19.565
10766.0,19.294
10767.0,20.844
10768.0,20.482
10769.0,31.194
10770.0,43.005
10771.0,46.932
10772.0,51.948
10775.0,22.131
10776.0,0.002
10776.0,0.002
10777.0,18.558
10778.0,18.693
10779.0,18.502
10781.0,18.82
10782.0,18.179
10783.0,25.244
10784.0,37.261
10785.0,43.155
10787.0,49.192
10789.0,30.956
10789.0,30.956
10790.0,7.529
10791.0,36.222
10793.0,105.286
10794.0,203.371
10795.0,257.088
10796.0,216.644
10797.0,222.251
10798.0,180.415
10799.0,261.67
10800.0,244.627
10803.0,16.338
10803.0,16.338
10804.0,2.065
10805.0,53.366
10806.0,139.487
10807.0,157.14
10808.0,187.775
10810.0,247.843
10811.0,285.89
10812.0,291.248
10813.0,272.181
10814.0,270.056
10816.0,55.068
10817.0,0.002
10817.0,0.002
10818.0,75.367
10820.0,187.474
10821.0,199.397
10822.0,241.119
10823.0,268.022
10824.0,301.27
10825.0,307.302
10826.0,258.077
10827.0,255.322
10830.0,263.933
10831.0,0.002
10831.0,0.002
10832.0,12.01
10833.0,16.166
10834.0,19.497
10836.0,50.07
10837.0,143.411
10838.0,156.111
10839.0,169.417
10840.0,103.216
10841.0,85.285
10842.0,89.077
10844.0,56.695
10845.0,0.002
10845.0,0.002
10846.0,25.614
10847.0,99.896
10848.0,105.671
10850.0,107.959
10851.0,114.815
10852.0,159.141
10853.0,201.701
10854.0,172.907
10855.0,222.631
10856.0,218.903
10857.0,113.005
10859.0,0.002
10859.0,0.002
10860.0,67.412
10861.0,227.211
10862.0,243.034
10863.0,263.877
10864.0,281.7
10865.0,252.861
10866.0,248.353
10868.0,203.935
10869.0,270.812
10870.0,221.993
10871.0,221.66
10872.0,0.0
10872.0,0.0
10873.0,8.496
10874.0,17.584
10876.0,18.191
10877.0,18.964
10878.0,18.622
10879.0,18.332
10880.0,17.714
10882.0,18.222
10883.0,19.156
10884.0,83.66
10885.0,97.582
10886.0,0.002
10886.0,0.002
10887.0,12.829
10889.0,18.534
10890.0,18.943
10891.0,19.399
10892.0,18.488
10893.0,18.366
10894.0,19.193
10896.0,19.805
10897.0,19.215
10899.0,10.624
10900.0,0.002
10900.0,0.002
10901.0,21.503
10903.0,22.156
10904.0,22.236
10905.0,19.934
10906.0,19.719
10907.0,21.165
10909.0,20.757
10910.0,20.455
10911.0,21.86
10913.0,9.764
10914.0,9.764
10915.0,10.553
10916.0,19.97
10917.0,20.495
10918.0,21.914
10919.0,22.363
10920.0,19.28
10922.0,21.967
10923.0,22.275
10924.0,23.459
10925.0,21.74
10926.0,21.704
10926.0,21.704
10928.0,0.0
10928.0,0.0
10929.0,8.583
10930.0,21.57
10931.0,21.409
10932.0,23.203
10933.0,19.547
10935.0,20.904
10936.0,20.602
10937.0,38.697
10938.0,118.361
10939.0,158.701
10941.0,124.396
10942.0,0.002
10942.0,0.002
10943.0,11.427
10944.0,19.164
10945.0,17.592
10946.0,19.549
10947.0,65.307
10949.0,71.535
10950.0,77.175
10951.0,76.846
10952.0,73.663
10953.0,74.595
10955.0,45.763
10956.0,0.002
10956.0,0.002
10957.0,18.957
10958.0,22.011
10959.0,21.41
10960.0,18.636
10962.0,19.899
10963.0,50.232
10964.0,96.785
10965.0,114.595
10966.0,221.431
10967.0,270.848
10969.0,79.913
10970.0,0.002
10970.0,0.002
10971.0,27.731
10972.0,106.835
10973.0,187.827
10974.0,214.033
10975.0,215.833
10977.0,178.325
10978.0,210.552
10979.0,245.93
10980.0,220.321
10981.0,235.489
10982.0,73.01
10983.0,0.002
10983.0,0.002
10984.0,113.816
10986.0,162.471
10987.0,107.202
10988.0,127.589
10989.0,159.808
10990.0,122.422
10991.0,108.05
10993.0,104.366
10994.0,89.324
10996.0,70.367
10997.0,0.002
10997.0,0.002
10998.0,39.27
11000.0,91.544
11001.0,108.512
11002.0,93.751
11003.0,112.534
11004.0,146.878
11005.0,140.377
11006.0,129.36
11008.0,66.474
11010.0,96.584
11011.0,0.002
11011.0,0.002
11012.0,34.295
11013.0,113.95
11015.0,176.005
11016.0,133.089
11017.0,153.688
11018.0,133.343
11019.0,103.134
11020.0,116.815
11022.0,111.695
11024.0,55.404
11025.0,0.002
11025.0,0.002
11026.0,16.063
11027.0,16.49
11029.0,17.817
11030.0,16.95
11031.0,16.324
11032.0,15.667
11033.0,15.317
11034.0,15.043
11036.0,15.648
11038.0,10.949
11039.0,10.949
11039.0,0.593
11040.0,3.306
11041.0,14.8
11042.0,14.014
11044.0,16.089
11045.0,14.874
11046.0,15.683
11047.0,14.685
11048.0,14.919
11050.0,14.613
11052.0,0.745
11053.0,0.745
11053.0,1.016
11054.0,15.707
11055.0,36.299
11057.0,33.999
11058.0,55.442
11059.0,47.379
11060.0,51.793
11061.0,56.082
11062.0,45.278
11063.0,49.834
11066.0,4.683
11066.0,4.683
11067.0,1.695
11068.0,15.085
11069.0,13.745
11070.0,15.22
11072.0,13.847
11073.0,14.595
11074.0,36.046
11075.0,42.139
11076.0,42.894
11077.0,30.6
11080.0,4.9
11080.0,4.9
11081.0,1.706
11082.0,16.37
11083.0,25.544
11084.0,26.942
11085.0,24.385
11087.0,38.811
11088.0,49.15
11089.0,53.23
11090.0,61.48
11091.0,64.561
11093.0,60.59
11094.0,21.188
11094.0,21.188
11095.0,4.072
11096.0,20.177
11097.0,28.279
11098.0,61.619
11099.0,65.563
11101.0,82.859
11102.0,130.354
11103.0,103.032
11104.0,122.559
11105.0,100.115
11106.0,95.716
11108.0,4.513
11108.0,4.513
11109.0,4.146
11110.0,17.427
11111.0,18.262
11112.0,17.698
11113.0,18.596
11115.0,19.541
11116.0,18.664
11117.0,17.425
11118.0,18.118
11119.0,16.912
11121.0,14.299
11122.0,0.001
11122.0,0.001
11123.0,10.905
11124.0,16.211
11125.0,16.956
11126.0,16.446
11128.0,17.095
11129.0,17.78
11130.0,17.846
11131.0,19.506
11132.0,15.411
11133.0,20.049
11135.0,10.564
11136.0,0.002
11136.0,0.002
11137.0,14.346
11138.0,17.275
11139.0,19.12
11141.0,49.136
11142.0,136.4
11143.0,143.216
11144.0,133.371
11145.0,135.432
11146.0,126.165
11149.0,56.966
11150.0,56.966
11150.0,0.003
11151.0,22.539
11152.0,20.799
11153.0,20.614
11155.0,23.0
11156.0,22.814
11157.0,20.66
11158.0,23.335
11159.0,22.744
11161.0,22.852
11163.0,8.634
11164.0,8.634
11164.0,1.724
11165.0,18.087
11166.0,20.108
11167.0,18.985
11169.0,19.003
11170.0,66.064
11171.0,85.025
11172.0,104.958
11173.0,100.638
11175.0,100.968
11176.0,105.658
11177.0,11.292
11177.0,11.292
11178.0,5.767
11179.0,28.78
11180.0,49.939
11182.0,49.805
11183.0,48.815
11184.0,99.54
11185.0,104.128
11186.0,99.857
11187.0,99.003
11190.0,66.529
11191.0,0.118
11191.0,0.118
11192.0,32.61
11193.0,65.034
11194.0,61.401
11196.0,75.823
11197.0,76.205
11198.0,66.43
11199.0,73.55
11200.0,66.6
11201.0,60.813
11204.0,48.533
11205.0,0.002
11205.0,0.002
11206.0,12.461
11207.0,16.337
11208.0,22.931
11210.0,69.579
11211.0,92.845
11212.0,85.232
11213.0,78.856
11214.0,68.849
11216.0,78.423
11218.0,63.864
11219.0,0.014
11219.0,0.014
11220.0,16.119
11221.0,15.955
11222.0,15.414
11224.0,15.451
11225.0,15.534
11226.0,17.797
11227.0,16.095
11228.0,14.81
11229.0,15.437
11231.0,15.129
11232.0,11.157
11233.0,11.157
11233.0,0.926
11234.0,18.599
11235.0,19.17
11236.0,19.269
11238.0,18.394
11239.0,16.795
11240.0,17.311
11241.0,18.66
11242.0,19.901
11243.0,18.171
11246.0,11.932
11247.0,11.932
11247.0,0.774
11248.0,16.366
11249.0,46.673
11250.0,72.729
11252.0,60.565
11253.0,58.442
11254.0,82.903
11255.0,45.39
11256.0,58.48
11257.0,85.514
11260.0,67.636
11260.0,67.636
11261.0,4.051
11262.0,16.725
11263.0,18.042
11264.0,30.986
11266.0,43.897
11267.0,28.429
11268.0,47.852
11269.0,64.496
11270.0,62.303
11271.0,49.425
11273.0,65.386
11274.0,2.581
11274.0,2.581
11275.0,3.38
11276.0,13.283
11277.0,10.854
11278.0,12.098
11279.0,12.032
11281.0,12.643
11282.0,10.452
11283.0,12.604
11284.0,20.859
11285.0,30.617
11287.0,4.797
11288.0,4.797
11289.0,2.917
11290.0,13.278
11291.0,12.987
11292.0,13.716
11293.0,12.825
11294.0,10.48
11296.0,9.27
11297.0,11.164
11298.0,12.435
11299.0,14.147
11301.0,0.0
11302.0,0.0
11303.0,3.056
11304.0,11.069
11305.0,10.607
11306.0,16.655
11307.0,41.739
11308.0,57.657
11310.0,74.311
11311.0,37.671
11312.0,38.325
11313.0,34.891
11315.0,4.166
11316.0,4.166
11317.0,6.408
11318.0,11.539
11319.0,13.975
11320.0,12.641
11321.0,16.816
11322.0,33.934
11323.0,37.613
11325.0,40.871
11326.0,43.335
11327.0,55.222
11328.0,73.947
11329.0,0.001
11330.0,0.001
11330.0,4.985
11332.0,13.058
11333.0,8.28
11334.0,8.953
11335.0,11.055
11336.0,12.291
11337.0,11.583
11339.0,11.075
11340.0,12.575
11341.0,11.347
11342.0,14.982
11343.0,0.0
11344.0,0.0
11344.0,0.001
11345.0,0.0
11347.0,7.016
11348.0,13.552
11349.0,26.104
11350.0,43.559
11351.0,48.379
11352.0,40.165
11354.0,38.38
11355.0,40.009
11356.0,22.309
11357.0,0.001
11357.0,0.001
11358.0,5.009
11359.0,10.785
11361.0,11.582
11362.0,9.694
11363.0,8.669
11364.0,9.594
11365.0,10.111
11366.0,11.03
11368.0,8.607
11370.0,12.135
11370.0,8.322
11371.0,0.0
11371.0,0.0
11372.0,6.504
11373.0,14.861
11374.0,23.642
11376.0,21.435
11377.0,17.916
11378.0,26.923
11379.0,27.959
11380.0,42.388
11381.0,69.968
11382.0,61.133
11384.0,57.99
11385.0,11.403
11385.0,11.403
11386.0,7.394
11387.0,14.076
11388.0,17.026
11389.0,17.651
11390.0,17.596
11392.0,17.479
11393.0,16.83
11394.0,17.012
11395.0,17.768
11396.0,16.88
11398.0,15.446
11399.0,1.171
11399.0,1.171
11400.0,18.41
11401.0,53.785
11402.0,92.789
11403.0,111.012
11405.0,101.842
11406.0,86.109
11407.0,89.863
11408.0,90.138
11409.0,97.165
11410.0,108.274
11412.0,74.983
11413.0,0.002
11413.0,0.002
11414.0,12.039
11415.0,63.728
11416.0,82.187
11417.0,91.389
11419.0,104.279
11420.0,105.103
11421.0,97.208
11422.0,102.522
11423.0,110.293
11424.0,105.127
11426.0,78.136
11427.0,0.002
11427.0,0.002
11428.0,20.513
11429.0,23.008
11430.0,21.049
11431.0,50.956
11432.0,83.888
11434.0,85.791
11435.0,102.537
11436.0,98.827
11437.0,97.409
11438.0,90.658
11439.0,73.227
11441.0,0.002
11441.0,0.002
11442.0,23.141
11443.0,47.996
11444.0,48.494
11445.0,64.557
11446.0,64.705
11448.0,62.828
11449.0,84.258
11450.0,100.297
11451.0,94.842
11452.0,91.477
11453.0,36.534
11454.0,36.534
11455.0,0.337
11456.0,32.785
11457.0,70.542
11458.0,70.602
11459.0,79.96
11460.0,76.706
11462.0,78.019
11463.0,69.489
11464.0,69.337
11465.0,45.813
11467.0,12.202
11468.0,12.202
11469.0,1.124
11470.0,15.9
11471.0,15.247
11472.0,16.377
11473.0,19.651
11474.0,51.861
11476.0,61.594
11477.0,72.493
11478.0,79.332
11479.0,84.772
11481.0,36.992
11482.0,36.992
11483.0,3.888
11484.0,66.481
11485.0,83.501
11486.0,79.033
11487.0,94.878
11488.0,94.132
11490.0,79.447
11491.0,84.815
11492.0,81.595
11493.0,77.932
11494.0,79.586
11495.0,11.984
11496.0,11.984
11497.0,5.195
11498.0,14.387
11499.0,32.169
11500.0,54.186
11501.0,57.701
11502.0,51.564
11504.0,55.51
11505.0,43.734
11506.0,63.539
11507.0,85.484
11508.0,95.402
11508.0,95.402
11509.0,10.698
11510.0,10.698
11510.0,6.915
11512.0,40.8
11513.0,50.886
11514.0,83.546
11515.0,76.47
11516.0,86.319
11517.0,91.721
11519.0,65.894
11520.0,69.314
11521.0,70.274
11522.0,57.916
11523.0,0.001
11524.0,0.001
11524.0,7.085
11526.0,34.475
11527.0,57.364
11528.0,71.113
11529.0,67.959
11530.0,86.445
11531.0,90.595
11533.0,79.451
11534.0,82.758
11535.0,71.346
11536.0,89.465
11537.0,0.001
11537.0,0.001
11538.0,9.661
11539.0,18.327
11541.0,18.308
11542.0,17.727
11543.0,20.283
11544.0,79.42
11545.0,62.727
11546.0,75.784
11548.0,64.775
11550.0,82.098
11551.0,0.472
11551.0,0.472
11552.0,11.61
11553.0,43.228
11555.0,63.682
11556.0,56.08
11557.0,94.275
11558.0,73.454
11559.0,43.985
11561.0,56.271
11562.0,73.832
11564.0,39.472
11565.0,0.002
11565.0,0.002
11566.0,12.582
11568.0,37.917
11569.0,51.58
11570.0,59.329
11571.0,47.036
11572.0,72.242
11573.0,77.613
11575.0,80.38
11576.0,79.033
11578.0,54.585
11579.0,0.002
11579.0,0.002
11580.0,14.349
11582.0,14.356
11583.0,10.783
11584.0,25.554
11585.0,40.898
11586.0,45.494
11587.0,43.909
11588.0,52.577
11590.0,68.233
11592.0,36.483
11593.0,36.483
11593.0,0.114
11594.0,12.356
11595.0,11.665
11597.0,18.118
11598.0,48.682
11599.0,19.266
11600.0,60.273
11601.0,46.057
11602.0,46.865
11604.0,48.621
11606.0,51.107
11607.0,51.107
11607.0,1.443
11608.0,7.322
11609.0,7.318
11610.0,11.715
11612.0,11.82
11613.0,5.825
11614.0,10.598
11615.0,19.901
11616.0,26.089
11617.0,25.169
11620.0,12.237
11621.0,12.237
11621.0,0.003
11622.0,8.347
11623.0,9.65
11624.0,10.776
11625.0,4.434
11627.0,9.766
11628.0,7.841
11629.0,8.184
11630.0,4.621
11631.0,6.582
11632.0,7.559
11634.0,2.624
11635.0,2.624
11635.0,0.003
11636.0,5.225
11637.0,4.672
11638.0,4.896
11639.0,6.758
11640.0,9.327
11642.0,6.517
11643.0,7.31
11644.0,5.852
11645.0,4.228
11646.0,7.778
11647.0,3.467
11648.0,0.002
11648.0,0.002
11650.0,5.169
11651.0,7.706
11652.0,5.805
11653.0,10.999
11654.0,13.655
11655.0,18.323
11657.0,24.354
11658.0,20.588
11659.0,8.251
11661.0,0.913
11662.0,1.795
11664.0,0.0
11665.0,0.0
11666.0,1.494
11667.0,0.0
11668.0,0.0
11668.0,0.0
11669.0,0.0
11671.0,0.0
11672.0,0.0
11673.0,0.0
11674.0,0.359
11675.0,0.397
11677.0,0.111
11678.0,0.166
11679.0,0.289
11681.0,0.145
11682.0,0.145
11682.0,0.09
11684.0,0.18
11685.0,0.123
11686.0,0.212
11687.0,0.167
11688.0,0.156
11690.0,0.201
11691.0,0.134
11692.0,0.111
11693.0,0.256
11695.0,0.245
11697.0,0.234
11698.0,0.111
11699.0,0.055
11700.0,0.0
11701.0,0.002
11702.0,0.002
11703.0,67.654
11704.0,145.79
11705.0,148.796
11706.0,142.121
11707.0,142.723
11708.0,140.235
11710.0,150.239
11711.0,152.674
11712.0,141.706
11713.0,144.476
11714.0,58.137
11715.0,58.137
11716.0,0.002
11717.0,25.972
11718.0,25.954
11719.0,23.99
11720.0,24.104
11721.0,24.033
11723.0,24.066
11724.0,23.213
11725.0,25.421
11726.0,24.203
11728.0,0.0
11729.0,0.0
11730.0,2.887
11731.0,30.33
11732.0,123.062
11733.0,183.618
11734.0,184.701
11735.0,198.218
11736.0,137.672
11738.0,182.813
11739.0,194.661
11740.0,213.773
11742.0,127.47
11743.0,47.101
11743.0,47.101
11744.0,20.784
11745.0,23.861
11746.0,26.512
11747.0,133.41
11749.0,160.985
11750.0,182.518
11751.0,205.943
11752.0,191.606
11753.0,223.524
11754.0,220.459
11756.0,0.005
11757.0,0.005
11757.0,5.147
11759.0,17.697
11760.0,17.84
11761.0,65.582
11762.0,76.137
11763.0,79.655
11765.0,75.865
11766.0,69.572
11767.0,70.452
11768.0,71.466
11769.0,66.712
11771.0,2.81
11771.0,2.81
11772.0,17.96
11773.0,126.634
11774.0,291.135
11775.0,286.696
11776.0,291.486
11777.0,293.166
11778.0,219.217
11780.0,251.632
11781.0,270.546
11782.0,254.769
11783.0,253.579
11784.0,0.0
11785.0,0.0
11785.0,6.522
11786.0,20.17
11787.0,20.038
11789.0,41.906
11790.0,200.901
11791.0,294.487
11792.0,314.122
11793.0,321.256
11794.0,303.484
11795.0,333.07
11798.0,44.85
11798.0,44.85
11799.0,6.027
11800.0,104.632
11801.0,316.539
11802.0,283.312
11803.0,272.009
11804.0,310.254
11806.0,289.479
11807.0,292.672
11808.0,290.695
11809.0,288.208
11811.0,149.667
11812.0,0.002
11812.0,0.002
11813.0,53.409
11815.0,240.21
11816.0,197.795
11817.0,185.558
11818.0,196.747
11819.0,185.082
11820.0,198.727
11821.0,162.002
11823.0,127.96
11825.0,86.517
11826.0,0.002
11826.0,0.002
11827.0,28.459
11828.0,144.961
11830.0,287.994
11831.0,303.253
11832.0,283.575
11833.0,199.207
11834.0,186.371
11835.0,170.431
11836.0,189.008
11839.0,119.766
11840.0,0.002
11840.0,0.002
11841.0,21.068
11842.0,58.603
11843.0,55.571
11844.0,53.231
